chip_id,location,datetime,cloudpath,B02_path,B03_path,B04_path,B08_path,label_path,label_mean
cmnq,Bechar,2019-11-12T11:02:20Z,az://./train_features/cmnq,J:\CloudCover\data\data\train_features\cmnq\B02.tif,J:\CloudCover\data\data\train_features\cmnq\B03.tif,J:\CloudCover\data\data\train_features\cmnq\B04.tif,J:\CloudCover\data\data\train_features\cmnq\B08.tif,J:\CloudCover\data\data\train_labels\cmnq.tif,0.3498802185058594
cmnv,Bechar,2019-11-12T11:02:20Z,az://./train_features/cmnv,J:\CloudCover\data\data\train_features\cmnv\B02.tif,J:\CloudCover\data\data\train_features\cmnv\B03.tif,J:\CloudCover\data\data\train_features\cmnv\B04.tif,J:\CloudCover\data\data\train_features\cmnv\B08.tif,J:\CloudCover\data\data\train_labels\cmnv.tif,0.3782386779785156
cmnw,Bechar,2019-11-12T11:02:20Z,az://./train_features/cmnw,J:\CloudCover\data\data\train_features\cmnw\B02.tif,J:\CloudCover\data\data\train_features\cmnw\B03.tif,J:\CloudCover\data\data\train_features\cmnw\B04.tif,J:\CloudCover\data\data\train_features\cmnw\B08.tif,J:\CloudCover\data\data\train_labels\cmnw.tif,0.00592803955078125
cmog,Bechar,2019-11-12T11:02:20Z,az://./train_features/cmog,J:\CloudCover\data\data\train_features\cmog\B02.tif,J:\CloudCover\data\data\train_features\cmog\B03.tif,J:\CloudCover\data\data\train_features\cmog\B04.tif,J:\CloudCover\data\data\train_features\cmog\B08.tif,J:\CloudCover\data\data\train_labels\cmog.tif,0.7217788696289062
cmok,Bechar,2019-11-12T11:02:20Z,az://./train_features/cmok,J:\CloudCover\data\data\train_features\cmok\B02.tif,J:\CloudCover\data\data\train_features\cmok\B03.tif,J:\CloudCover\data\data\train_features\cmok\B04.tif,J:\CloudCover\data\data\train_features\cmok\B08.tif,J:\CloudCover\data\data\train_labels\cmok.tif,0.14959335327148438
cmpx,Alto Hama,2020-04-02T09:23:54Z,az://./train_features/cmpx,J:\CloudCover\data\data\train_features\cmpx\B02.tif,J:\CloudCover\data\data\train_features\cmpx\B03.tif,J:\CloudCover\data\data\train_features\cmpx\B04.tif,J:\CloudCover\data\data\train_features\cmpx\B08.tif,J:\CloudCover\data\data\train_labels\cmpx.tif,0.22848892211914062
cmpz,Alto Hama,2020-04-02T09:23:54Z,az://./train_features/cmpz,J:\CloudCover\data\data\train_features\cmpz\B02.tif,J:\CloudCover\data\data\train_features\cmpz\B03.tif,J:\CloudCover\data\data\train_features\cmpz\B04.tif,J:\CloudCover\data\data\train_features\cmpz\B08.tif,J:\CloudCover\data\data\train_labels\cmpz.tif,0.08772659301757812
cmqx,Alto Hama,2020-04-02T09:23:54Z,az://./train_features/cmqx,J:\CloudCover\data\data\train_features\cmqx\B02.tif,J:\CloudCover\data\data\train_features\cmqx\B03.tif,J:\CloudCover\data\data\train_features\cmqx\B04.tif,J:\CloudCover\data\data\train_features\cmqx\B08.tif,J:\CloudCover\data\data\train_labels\cmqx.tif,0.9885063171386719
cmrw,Alto Hama,2020-04-02T09:23:54Z,az://./train_features/cmrw,J:\CloudCover\data\data\train_features\cmrw\B02.tif,J:\CloudCover\data\data\train_features\cmrw\B03.tif,J:\CloudCover\data\data\train_features\cmrw\B04.tif,J:\CloudCover\data\data\train_features\cmrw\B08.tif,J:\CloudCover\data\data\train_labels\cmrw.tif,0.6402473449707031
cmve,Chingola,2020-05-07T08:33:36Z,az://./train_features/cmve,J:\CloudCover\data\data\train_features\cmve\B02.tif,J:\CloudCover\data\data\train_features\cmve\B03.tif,J:\CloudCover\data\data\train_features\cmve\B04.tif,J:\CloudCover\data\data\train_features\cmve\B08.tif,J:\CloudCover\data\data\train_labels\cmve.tif,0.9755592346191406
cmzm,Chingola,2020-05-07T08:33:36Z,az://./train_features/cmzm,J:\CloudCover\data\data\train_features\cmzm\B02.tif,J:\CloudCover\data\data\train_features\cmzm\B03.tif,J:\CloudCover\data\data\train_features\cmzm\B04.tif,J:\CloudCover\data\data\train_features\cmzm\B08.tif,J:\CloudCover\data\data\train_labels\cmzm.tif,0.9297294616699219
cnaw,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnaw,J:\CloudCover\data\data\train_features\cnaw\B02.tif,J:\CloudCover\data\data\train_features\cnaw\B03.tif,J:\CloudCover\data\data\train_features\cnaw\B04.tif,J:\CloudCover\data\data\train_features\cnaw\B08.tif,J:\CloudCover\data\data\train_labels\cnaw.tif,0.23740768432617188
cndj,Chingola,2020-05-07T08:33:36Z,az://./train_features/cndj,J:\CloudCover\data\data\train_features\cndj\B02.tif,J:\CloudCover\data\data\train_features\cndj\B03.tif,J:\CloudCover\data\data\train_features\cndj\B04.tif,J:\CloudCover\data\data\train_features\cndj\B08.tif,J:\CloudCover\data\data\train_labels\cndj.tif,0.28154754638671875
cnfd,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnfd,J:\CloudCover\data\data\train_features\cnfd\B02.tif,J:\CloudCover\data\data\train_features\cnfd\B03.tif,J:\CloudCover\data\data\train_features\cnfd\B04.tif,J:\CloudCover\data\data\train_features\cnfd\B08.tif,J:\CloudCover\data\data\train_labels\cnfd.tif,0.9951362609863281
cnhe,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnhe,J:\CloudCover\data\data\train_features\cnhe\B02.tif,J:\CloudCover\data\data\train_features\cnhe\B03.tif,J:\CloudCover\data\data\train_features\cnhe\B04.tif,J:\CloudCover\data\data\train_features\cnhe\B08.tif,J:\CloudCover\data\data\train_labels\cnhe.tif,0.997833251953125
cnit,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnit,J:\CloudCover\data\data\train_features\cnit\B02.tif,J:\CloudCover\data\data\train_features\cnit\B03.tif,J:\CloudCover\data\data\train_features\cnit\B04.tif,J:\CloudCover\data\data\train_features\cnit\B08.tif,J:\CloudCover\data\data\train_labels\cnit.tif,0.9250335693359375
cnrd,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnrd,J:\CloudCover\data\data\train_features\cnrd\B02.tif,J:\CloudCover\data\data\train_features\cnrd\B03.tif,J:\CloudCover\data\data\train_features\cnrd\B04.tif,J:\CloudCover\data\data\train_features\cnrd\B08.tif,J:\CloudCover\data\data\train_labels\cnrd.tif,0.391265869140625
cnuj,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnuj,J:\CloudCover\data\data\train_features\cnuj\B02.tif,J:\CloudCover\data\data\train_features\cnuj\B03.tif,J:\CloudCover\data\data\train_features\cnuj\B04.tif,J:\CloudCover\data\data\train_features\cnuj\B08.tif,J:\CloudCover\data\data\train_labels\cnuj.tif,0.9109649658203125
cnvg,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnvg,J:\CloudCover\data\data\train_features\cnvg\B02.tif,J:\CloudCover\data\data\train_features\cnvg\B03.tif,J:\CloudCover\data\data\train_features\cnvg\B04.tif,J:\CloudCover\data\data\train_features\cnvg\B08.tif,J:\CloudCover\data\data\train_labels\cnvg.tif,0.9659919738769531
cnwe,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnwe,J:\CloudCover\data\data\train_features\cnwe\B02.tif,J:\CloudCover\data\data\train_features\cnwe\B03.tif,J:\CloudCover\data\data\train_features\cnwe\B04.tif,J:\CloudCover\data\data\train_features\cnwe\B08.tif,J:\CloudCover\data\data\train_labels\cnwe.tif,0.9984931945800781
cnzb,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnzb,J:\CloudCover\data\data\train_features\cnzb\B02.tif,J:\CloudCover\data\data\train_features\cnzb\B03.tif,J:\CloudCover\data\data\train_features\cnzb\B04.tif,J:\CloudCover\data\data\train_features\cnzb\B08.tif,J:\CloudCover\data\data\train_labels\cnzb.tif,0.5686912536621094
cnzy,Chingola,2020-05-07T08:33:36Z,az://./train_features/cnzy,J:\CloudCover\data\data\train_features\cnzy\B02.tif,J:\CloudCover\data\data\train_features\cnzy\B03.tif,J:\CloudCover\data\data\train_features\cnzy\B04.tif,J:\CloudCover\data\data\train_features\cnzy\B08.tif,J:\CloudCover\data\data\train_labels\cnzy.tif,0.6941719055175781
cobv,Chingola,2020-05-07T08:33:36Z,az://./train_features/cobv,J:\CloudCover\data\data\train_features\cobv\B02.tif,J:\CloudCover\data\data\train_features\cobv\B03.tif,J:\CloudCover\data\data\train_features\cobv\B04.tif,J:\CloudCover\data\data\train_features\cobv\B08.tif,J:\CloudCover\data\data\train_labels\cobv.tif,0.9551734924316406
codl,Chingola,2020-05-07T08:33:36Z,az://./train_features/codl,J:\CloudCover\data\data\train_features\codl\B02.tif,J:\CloudCover\data\data\train_features\codl\B03.tif,J:\CloudCover\data\data\train_features\codl\B04.tif,J:\CloudCover\data\data\train_features\codl\B08.tif,J:\CloudCover\data\data\train_labels\codl.tif,0.9993209838867188
cofd,Chingola,2020-05-07T08:33:36Z,az://./train_features/cofd,J:\CloudCover\data\data\train_features\cofd\B02.tif,J:\CloudCover\data\data\train_features\cofd\B03.tif,J:\CloudCover\data\data\train_features\cofd\B04.tif,J:\CloudCover\data\data\train_features\cofd\B08.tif,J:\CloudCover\data\data\train_labels\cofd.tif,0.9538803100585938
coib,Chingola,2020-05-07T08:33:36Z,az://./train_features/coib,J:\CloudCover\data\data\train_features\coib\B02.tif,J:\CloudCover\data\data\train_features\coib\B03.tif,J:\CloudCover\data\data\train_features\coib\B04.tif,J:\CloudCover\data\data\train_features\coib\B08.tif,J:\CloudCover\data\data\train_labels\coib.tif,0.5682182312011719
coks,Chingola,2020-05-07T08:33:36Z,az://./train_features/coks,J:\CloudCover\data\data\train_features\coks\B02.tif,J:\CloudCover\data\data\train_features\coks\B03.tif,J:\CloudCover\data\data\train_features\coks\B04.tif,J:\CloudCover\data\data\train_features\coks\B08.tif,J:\CloudCover\data\data\train_labels\coks.tif,0.6603126525878906
cooi,Chingola,2020-05-07T08:33:36Z,az://./train_features/cooi,J:\CloudCover\data\data\train_features\cooi\B02.tif,J:\CloudCover\data\data\train_features\cooi\B03.tif,J:\CloudCover\data\data\train_features\cooi\B04.tif,J:\CloudCover\data\data\train_features\cooi\B08.tif,J:\CloudCover\data\data\train_labels\cooi.tif,0.6633224487304688
coqd,Chingola,2020-05-07T08:33:36Z,az://./train_features/coqd,J:\CloudCover\data\data\train_features\coqd\B02.tif,J:\CloudCover\data\data\train_features\coqd\B03.tif,J:\CloudCover\data\data\train_features\coqd\B04.tif,J:\CloudCover\data\data\train_features\coqd\B08.tif,J:\CloudCover\data\data\train_labels\coqd.tif,0.9398422241210938
covk,Chingola,2020-05-07T08:33:36Z,az://./train_features/covk,J:\CloudCover\data\data\train_features\covk\B02.tif,J:\CloudCover\data\data\train_features\covk\B03.tif,J:\CloudCover\data\data\train_features\covk\B04.tif,J:\CloudCover\data\data\train_features\covk\B08.tif,J:\CloudCover\data\data\train_labels\covk.tif,0.973602294921875
cozi,Chingola,2020-05-07T08:33:36Z,az://./train_features/cozi,J:\CloudCover\data\data\train_features\cozi\B02.tif,J:\CloudCover\data\data\train_features\cozi\B03.tif,J:\CloudCover\data\data\train_features\cozi\B04.tif,J:\CloudCover\data\data\train_features\cozi\B08.tif,J:\CloudCover\data\data\train_labels\cozi.tif,0.46343994140625
cpam,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpam,J:\CloudCover\data\data\train_features\cpam\B02.tif,J:\CloudCover\data\data\train_features\cpam\B03.tif,J:\CloudCover\data\data\train_features\cpam\B04.tif,J:\CloudCover\data\data\train_features\cpam\B08.tif,J:\CloudCover\data\data\train_labels\cpam.tif,0.8325614929199219
cpap,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpap,J:\CloudCover\data\data\train_features\cpap\B02.tif,J:\CloudCover\data\data\train_features\cpap\B03.tif,J:\CloudCover\data\data\train_features\cpap\B04.tif,J:\CloudCover\data\data\train_features\cpap\B08.tif,J:\CloudCover\data\data\train_labels\cpap.tif,0.246307373046875
cpbg,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpbg,J:\CloudCover\data\data\train_features\cpbg\B02.tif,J:\CloudCover\data\data\train_features\cpbg\B03.tif,J:\CloudCover\data\data\train_features\cpbg\B04.tif,J:\CloudCover\data\data\train_features\cpbg\B08.tif,J:\CloudCover\data\data\train_labels\cpbg.tif,0.3738212585449219
cpgd,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpgd,J:\CloudCover\data\data\train_features\cpgd\B02.tif,J:\CloudCover\data\data\train_features\cpgd\B03.tif,J:\CloudCover\data\data\train_features\cpgd\B04.tif,J:\CloudCover\data\data\train_features\cpgd\B08.tif,J:\CloudCover\data\data\train_labels\cpgd.tif,0.4699516296386719
cpid,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpid,J:\CloudCover\data\data\train_features\cpid\B02.tif,J:\CloudCover\data\data\train_features\cpid\B03.tif,J:\CloudCover\data\data\train_features\cpid\B04.tif,J:\CloudCover\data\data\train_features\cpid\B08.tif,J:\CloudCover\data\data\train_labels\cpid.tif,0.9996109008789062
cpou,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpou,J:\CloudCover\data\data\train_features\cpou\B02.tif,J:\CloudCover\data\data\train_features\cpou\B03.tif,J:\CloudCover\data\data\train_features\cpou\B04.tif,J:\CloudCover\data\data\train_features\cpou\B08.tif,J:\CloudCover\data\data\train_labels\cpou.tif,0.9166717529296875
cppx,Chingola,2020-05-07T08:33:36Z,az://./train_features/cppx,J:\CloudCover\data\data\train_features\cppx\B02.tif,J:\CloudCover\data\data\train_features\cppx\B03.tif,J:\CloudCover\data\data\train_features\cppx\B04.tif,J:\CloudCover\data\data\train_features\cppx\B08.tif,J:\CloudCover\data\data\train_labels\cppx.tif,0.2684974670410156
cpqd,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpqd,J:\CloudCover\data\data\train_features\cpqd\B02.tif,J:\CloudCover\data\data\train_features\cpqd\B03.tif,J:\CloudCover\data\data\train_features\cpqd\B04.tif,J:\CloudCover\data\data\train_features\cpqd\B08.tif,J:\CloudCover\data\data\train_labels\cpqd.tif,0.9567108154296875
cpqe,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpqe,J:\CloudCover\data\data\train_features\cpqe\B02.tif,J:\CloudCover\data\data\train_features\cpqe\B03.tif,J:\CloudCover\data\data\train_features\cpqe\B04.tif,J:\CloudCover\data\data\train_features\cpqe\B08.tif,J:\CloudCover\data\data\train_labels\cpqe.tif,0.9994773864746094
cpsm,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpsm,J:\CloudCover\data\data\train_features\cpsm\B02.tif,J:\CloudCover\data\data\train_features\cpsm\B03.tif,J:\CloudCover\data\data\train_features\cpsm\B04.tif,J:\CloudCover\data\data\train_features\cpsm\B08.tif,J:\CloudCover\data\data\train_labels\cpsm.tif,0.9481048583984375
cptl,Chingola,2020-05-07T08:33:36Z,az://./train_features/cptl,J:\CloudCover\data\data\train_features\cptl\B02.tif,J:\CloudCover\data\data\train_features\cptl\B03.tif,J:\CloudCover\data\data\train_features\cptl\B04.tif,J:\CloudCover\data\data\train_features\cptl\B08.tif,J:\CloudCover\data\data\train_labels\cptl.tif,0.9514350891113281
cpyv,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpyv,J:\CloudCover\data\data\train_features\cpyv\B02.tif,J:\CloudCover\data\data\train_features\cpyv\B03.tif,J:\CloudCover\data\data\train_features\cpyv\B04.tif,J:\CloudCover\data\data\train_features\cpyv\B08.tif,J:\CloudCover\data\data\train_labels\cpyv.tif,0.6275215148925781
cpyx,Chingola,2020-05-07T08:33:36Z,az://./train_features/cpyx,J:\CloudCover\data\data\train_features\cpyx\B02.tif,J:\CloudCover\data\data\train_features\cpyx\B03.tif,J:\CloudCover\data\data\train_features\cpyx\B04.tif,J:\CloudCover\data\data\train_features\cpyx\B08.tif,J:\CloudCover\data\data\train_labels\cpyx.tif,0.8684196472167969
cqaf,Chingola,2020-05-07T08:33:36Z,az://./train_features/cqaf,J:\CloudCover\data\data\train_features\cqaf\B02.tif,J:\CloudCover\data\data\train_features\cqaf\B03.tif,J:\CloudCover\data\data\train_features\cqaf\B04.tif,J:\CloudCover\data\data\train_features\cqaf\B08.tif,J:\CloudCover\data\data\train_labels\cqaf.tif,0.9995269775390625
cqfh,Chingola,2020-05-07T08:33:36Z,az://./train_features/cqfh,J:\CloudCover\data\data\train_features\cqfh\B02.tif,J:\CloudCover\data\data\train_features\cqfh\B03.tif,J:\CloudCover\data\data\train_features\cqfh\B04.tif,J:\CloudCover\data\data\train_features\cqfh\B08.tif,J:\CloudCover\data\data\train_labels\cqfh.tif,0.7611236572265625
cqik,Chingola,2020-05-07T08:33:36Z,az://./train_features/cqik,J:\CloudCover\data\data\train_features\cqik\B02.tif,J:\CloudCover\data\data\train_features\cqik\B03.tif,J:\CloudCover\data\data\train_features\cqik\B04.tif,J:\CloudCover\data\data\train_features\cqik\B08.tif,J:\CloudCover\data\data\train_labels\cqik.tif,0.8892097473144531
cqnk,Chingola,2020-05-07T08:33:36Z,az://./train_features/cqnk,J:\CloudCover\data\data\train_features\cqnk\B02.tif,J:\CloudCover\data\data\train_features\cqnk\B03.tif,J:\CloudCover\data\data\train_features\cqnk\B04.tif,J:\CloudCover\data\data\train_features\cqnk\B08.tif,J:\CloudCover\data\data\train_labels\cqnk.tif,0.8986282348632812
cqpw,Chingola,2020-05-07T08:33:36Z,az://./train_features/cqpw,J:\CloudCover\data\data\train_features\cqpw\B02.tif,J:\CloudCover\data\data\train_features\cqpw\B03.tif,J:\CloudCover\data\data\train_features\cqpw\B04.tif,J:\CloudCover\data\data\train_features\cqpw\B08.tif,J:\CloudCover\data\data\train_labels\cqpw.tif,0.9924774169921875
cqzx,Chingola,2020-05-07T08:33:36Z,az://./train_features/cqzx,J:\CloudCover\data\data\train_features\cqzx\B02.tif,J:\CloudCover\data\data\train_features\cqzx\B03.tif,J:\CloudCover\data\data\train_features\cqzx\B04.tif,J:\CloudCover\data\data\train_features\cqzx\B08.tif,J:\CloudCover\data\data\train_labels\cqzx.tif,0.9996681213378906
cren,Chingola,2020-05-07T08:33:36Z,az://./train_features/cren,J:\CloudCover\data\data\train_features\cren\B02.tif,J:\CloudCover\data\data\train_features\cren\B03.tif,J:\CloudCover\data\data\train_features\cren\B04.tif,J:\CloudCover\data\data\train_features\cren\B08.tif,J:\CloudCover\data\data\train_labels\cren.tif,0.7936820983886719
crfn,Chingola,2020-05-07T08:33:36Z,az://./train_features/crfn,J:\CloudCover\data\data\train_features\crfn\B02.tif,J:\CloudCover\data\data\train_features\crfn\B03.tif,J:\CloudCover\data\data\train_features\crfn\B04.tif,J:\CloudCover\data\data\train_features\crfn\B08.tif,J:\CloudCover\data\data\train_labels\crfn.tif,0.2706260681152344
crfq,Chingola,2020-05-07T08:33:36Z,az://./train_features/crfq,J:\CloudCover\data\data\train_features\crfq\B02.tif,J:\CloudCover\data\data\train_features\crfq\B03.tif,J:\CloudCover\data\data\train_features\crfq\B04.tif,J:\CloudCover\data\data\train_features\crfq\B08.tif,J:\CloudCover\data\data\train_labels\crfq.tif,0.9782142639160156
crlj,Chingola,2020-05-07T08:33:36Z,az://./train_features/crlj,J:\CloudCover\data\data\train_features\crlj\B02.tif,J:\CloudCover\data\data\train_features\crlj\B03.tif,J:\CloudCover\data\data\train_features\crlj\B04.tif,J:\CloudCover\data\data\train_features\crlj\B08.tif,J:\CloudCover\data\data\train_labels\crlj.tif,0.0170745849609375
crlv,Chingola,2020-05-07T08:33:36Z,az://./train_features/crlv,J:\CloudCover\data\data\train_features\crlv\B02.tif,J:\CloudCover\data\data\train_features\crlv\B03.tif,J:\CloudCover\data\data\train_features\crlv\B04.tif,J:\CloudCover\data\data\train_features\crlv\B08.tif,J:\CloudCover\data\data\train_labels\crlv.tif,0.7794570922851562
crmn,Chingola,2020-05-07T08:33:36Z,az://./train_features/crmn,J:\CloudCover\data\data\train_features\crmn\B02.tif,J:\CloudCover\data\data\train_features\crmn\B03.tif,J:\CloudCover\data\data\train_features\crmn\B04.tif,J:\CloudCover\data\data\train_features\crmn\B08.tif,J:\CloudCover\data\data\train_labels\crmn.tif,0.717742919921875
crqe,Chingola,2020-05-07T08:33:36Z,az://./train_features/crqe,J:\CloudCover\data\data\train_features\crqe\B02.tif,J:\CloudCover\data\data\train_features\crqe\B03.tif,J:\CloudCover\data\data\train_features\crqe\B04.tif,J:\CloudCover\data\data\train_features\crqe\B08.tif,J:\CloudCover\data\data\train_labels\crqe.tif,0.9929046630859375
crrt,Chingola,2020-05-07T08:33:36Z,az://./train_features/crrt,J:\CloudCover\data\data\train_features\crrt\B02.tif,J:\CloudCover\data\data\train_features\crrt\B03.tif,J:\CloudCover\data\data\train_features\crrt\B04.tif,J:\CloudCover\data\data\train_features\crrt\B08.tif,J:\CloudCover\data\data\train_labels\crrt.tif,0.5259552001953125
crse,Chingola,2020-05-07T08:33:36Z,az://./train_features/crse,J:\CloudCover\data\data\train_features\crse\B02.tif,J:\CloudCover\data\data\train_features\crse\B03.tif,J:\CloudCover\data\data\train_features\crse\B04.tif,J:\CloudCover\data\data\train_features\crse\B08.tif,J:\CloudCover\data\data\train_labels\crse.tif,0.9892997741699219
crvm,Chingola,2020-05-07T08:33:36Z,az://./train_features/crvm,J:\CloudCover\data\data\train_features\crvm\B02.tif,J:\CloudCover\data\data\train_features\crvm\B03.tif,J:\CloudCover\data\data\train_features\crvm\B04.tif,J:\CloudCover\data\data\train_features\crvm\B08.tif,J:\CloudCover\data\data\train_labels\crvm.tif,0.6601371765136719
crxg,Chingola,2020-05-07T08:33:36Z,az://./train_features/crxg,J:\CloudCover\data\data\train_features\crxg\B02.tif,J:\CloudCover\data\data\train_features\crxg\B03.tif,J:\CloudCover\data\data\train_features\crxg\B04.tif,J:\CloudCover\data\data\train_features\crxg\B08.tif,J:\CloudCover\data\data\train_labels\crxg.tif,0.6961441040039062
crxj,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/crxj,J:\CloudCover\data\data\train_features\crxj\B02.tif,J:\CloudCover\data\data\train_features\crxj\B03.tif,J:\CloudCover\data\data\train_features\crxj\B04.tif,J:\CloudCover\data\data\train_features\crxj\B08.tif,J:\CloudCover\data\data\train_labels\crxj.tif,0.006622314453125
cryj,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/cryj,J:\CloudCover\data\data\train_features\cryj\B02.tif,J:\CloudCover\data\data\train_features\cryj\B03.tif,J:\CloudCover\data\data\train_features\cryj\B04.tif,J:\CloudCover\data\data\train_features\cryj\B08.tif,J:\CloudCover\data\data\train_labels\cryj.tif,0.6220207214355469
csbd,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csbd,J:\CloudCover\data\data\train_features\csbd\B02.tif,J:\CloudCover\data\data\train_features\csbd\B03.tif,J:\CloudCover\data\data\train_features\csbd\B04.tif,J:\CloudCover\data\data\train_features\csbd\B08.tif,J:\CloudCover\data\data\train_labels\csbd.tif,0.681671142578125
csde,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csde,J:\CloudCover\data\data\train_features\csde\B02.tif,J:\CloudCover\data\data\train_features\csde\B03.tif,J:\CloudCover\data\data\train_features\csde\B04.tif,J:\CloudCover\data\data\train_features\csde\B08.tif,J:\CloudCover\data\data\train_labels\csde.tif,0.535888671875
csdg,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csdg,J:\CloudCover\data\data\train_features\csdg\B02.tif,J:\CloudCover\data\data\train_features\csdg\B03.tif,J:\CloudCover\data\data\train_features\csdg\B04.tif,J:\CloudCover\data\data\train_features\csdg\B08.tif,J:\CloudCover\data\data\train_labels\csdg.tif,0.08490371704101562
csfo,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csfo,J:\CloudCover\data\data\train_features\csfo\B02.tif,J:\CloudCover\data\data\train_features\csfo\B03.tif,J:\CloudCover\data\data\train_features\csfo\B04.tif,J:\CloudCover\data\data\train_features\csfo\B08.tif,J:\CloudCover\data\data\train_labels\csfo.tif,0.7614593505859375
csga,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csga,J:\CloudCover\data\data\train_features\csga\B02.tif,J:\CloudCover\data\data\train_features\csga\B03.tif,J:\CloudCover\data\data\train_features\csga\B04.tif,J:\CloudCover\data\data\train_features\csga\B08.tif,J:\CloudCover\data\data\train_labels\csga.tif,0.36737823486328125
csgs,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csgs,J:\CloudCover\data\data\train_features\csgs\B02.tif,J:\CloudCover\data\data\train_features\csgs\B03.tif,J:\CloudCover\data\data\train_features\csgs\B04.tif,J:\CloudCover\data\data\train_features\csgs\B08.tif,J:\CloudCover\data\data\train_labels\csgs.tif,0.25412750244140625
csgx,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csgx,J:\CloudCover\data\data\train_features\csgx\B02.tif,J:\CloudCover\data\data\train_features\csgx\B03.tif,J:\CloudCover\data\data\train_features\csgx\B04.tif,J:\CloudCover\data\data\train_features\csgx\B08.tif,J:\CloudCover\data\data\train_labels\csgx.tif,0.5306396484375
cshg,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/cshg,J:\CloudCover\data\data\train_features\cshg\B02.tif,J:\CloudCover\data\data\train_features\cshg\B03.tif,J:\CloudCover\data\data\train_features\cshg\B04.tif,J:\CloudCover\data\data\train_features\cshg\B08.tif,J:\CloudCover\data\data\train_labels\cshg.tif,0.060894012451171875
csiv,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csiv,J:\CloudCover\data\data\train_features\csiv\B02.tif,J:\CloudCover\data\data\train_features\csiv\B03.tif,J:\CloudCover\data\data\train_features\csiv\B04.tif,J:\CloudCover\data\data\train_features\csiv\B08.tif,J:\CloudCover\data\data\train_labels\csiv.tif,0.008007049560546875
csjm,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csjm,J:\CloudCover\data\data\train_features\csjm\B02.tif,J:\CloudCover\data\data\train_features\csjm\B03.tif,J:\CloudCover\data\data\train_features\csjm\B04.tif,J:\CloudCover\data\data\train_features\csjm\B08.tif,J:\CloudCover\data\data\train_labels\csjm.tif,0.19991683959960938
csjx,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csjx,J:\CloudCover\data\data\train_features\csjx\B02.tif,J:\CloudCover\data\data\train_features\csjx\B03.tif,J:\CloudCover\data\data\train_features\csjx\B04.tif,J:\CloudCover\data\data\train_features\csjx\B08.tif,J:\CloudCover\data\data\train_labels\csjx.tif,0.024250030517578125
cskn,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/cskn,J:\CloudCover\data\data\train_features\cskn\B02.tif,J:\CloudCover\data\data\train_features\cskn\B03.tif,J:\CloudCover\data\data\train_features\cskn\B04.tif,J:\CloudCover\data\data\train_features\cskn\B08.tif,J:\CloudCover\data\data\train_labels\cskn.tif,0.14233016967773438
cslb,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/cslb,J:\CloudCover\data\data\train_features\cslb\B02.tif,J:\CloudCover\data\data\train_features\cslb\B03.tif,J:\CloudCover\data\data\train_features\cslb\B04.tif,J:\CloudCover\data\data\train_features\cslb\B08.tif,J:\CloudCover\data\data\train_labels\cslb.tif,0.65606689453125
csli,Chifunfu,2020-04-24T08:20:39Z,az://./train_features/csli,J:\CloudCover\data\data\train_features\csli\B02.tif,J:\CloudCover\data\data\train_features\csli\B03.tif,J:\CloudCover\data\data\train_features\csli\B04.tif,J:\CloudCover\data\data\train_features\csli\B08.tif,J:\CloudCover\data\data\train_labels\csli.tif,0.22845840454101562
